path,src,zip,member,licence,side,palette
0000251.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,8
0000252.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,8
0000253.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,9
0000254.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,10
0000255.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,8
0000256.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,8
0000257.png,data/oga3_cut_ccby,2D_Art_00.zip,shields-2-near-alpha.png,CC-BY-4.0,15,9
0000258.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000259.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000260.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000261.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,17,5
0000262.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,18,4
0000263.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000264.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000265.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000266.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000267.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000268.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,16,5
0000269.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000270.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000271.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000272.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,17,5
0000273.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,17,4
0000274.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000275.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000276.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000277.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000278.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000279.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,18,5
0000280.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,18,5
0000281.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,17,5
0000282.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000283.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000284.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000285.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000286.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,18,4
0000287.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000288.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000289.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000290.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000291.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000292.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000293.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,17,4
0000294.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000295.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000296.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000297.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000298.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,17,4
0000299.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000300.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,5
0000301.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,20,6
0000302.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000303.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,5
0000304.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,19,4
0000305.png,data/oga3_cut_ccby,2D_Art_00.zip,human-hair-7-alpha.png,CC-BY-4.0,18,4
0000306.png,data/oga3_cut_ccby,2D_Art_00.zip,bat0.png,CC-BY-4.0,32,7
0000307.png,data/oga3_cut_ccby,2D_Art_00.zip,bamboo.png,CC-BY-4.0,16,4
0000308.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,51,4
0000309.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,50,4
0000310.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,51,4
0000311.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,51,4
0000312.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,50,4
0000313.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,48,4
0000314.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,49,4
0000315.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,50,4
0000316.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,51,4
0000317.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,50,4
0000318.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,51,4
0000319.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,50,4
0000320.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,51,4
0000321.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,48,4
0000322.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,47,4
0000323.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,45,4
0000324.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,43,4
0000325.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,41,4
0000326.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,39,4
0000327.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,37,4
0000328.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,35,4
0000329.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,34,4
0000330.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,32,4
0000331.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,29,4
0000332.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,27,4
0000333.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,26,4
0000334.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,24,4
0000335.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,22,4
0000336.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,20,4
0000337.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,16,4
0000338.png,data/oga3_cut_ccby,2D_Art_00.zip,diewhirl-sheet-alpha.png,CC-BY-4.0,12,4
0000339.png,data/oga3_cut_ccby,2D_Art_00.zip,ansimuz-shambler-pal2-alpha_0.png,CC-BY-4.0,40,6
0000340.png,data/oga3_cut_ccby,2D_Art_00.zip,ansimuz-shambler-pal2-alpha_0.png,CC-BY-4.0,40,6
0000341.png,data/oga3_cut_ccby,2D_Art_00.zip,ansimuz-shambler-pal2-alpha_0.png,CC-BY-4.0,39,6
0000342.png,data/oga3_cut_ccby,2D_Art_00.zip,ansimuz-shambler-pal2-alpha_0.png,CC-BY-4.0,39,6
0000343.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,55,477
0000344.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,55,481
0000345.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,55,500
0000346.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,57,529
0000347.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,59,445
0000348.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,62,467
0000349.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,61,486
0000350.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,59,490
0000351.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,59,442
0000352.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,62,467
0000353.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,61,486
0000354.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,59,490
0000355.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,58,506
0000356.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,54,486
0000357.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,51,483
0000358.png,data/oga3_cut_ccby,2D_Art_00.zip,braun-bergschaf-lookup-f.png,CC-BY-4.0,50,481
0000359.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,31,7
0000360.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,35,10
0000361.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,35,8
0000362.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,43,7
0000363.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,41,11
0000364.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,40,10
0000365.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,44,7
0000366.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,39,7
0000367.png,data/oga3_cut_ccby,2D_Art_00.zip,shotgun_1_0.png,CC-BY-4.0,47,8
0000368.png,data/oga3_cut_ccby,2D_Art_00.zip,bat4.png,CC-BY-4.0,32,7
0000369.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,44,9
0000370.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,41,9
0000371.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,44,9
0000372.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,44,7
0000373.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,44,9
0000374.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,42,9
0000375.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,44,9
0000376.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,42,9
0000377.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,41,9
0000378.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,41,9
0000379.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,40,9
0000380.png,data/oga3_cut_ccby,2D_Art_00.zip,platformer_character_sprites_-_basic_platformer.png,CC-BY-4.0,40,9
0000381.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,28,17
0000382.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,28,19
0000383.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,28,18
0000384.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,27,19
0000385.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,28,18
0000386.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,27,18
0000387.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,27,17
0000388.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,27,18
0000389.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,25,12
0000390.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,26,9
0000391.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,26,8
0000392.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,27,7
0000393.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,26,7
0000394.png,data/oga3_cut_ccby,2D_Art_00.zip,zombie_2_0.png,CC-BY-4.0,27,6
0000395.png,data/oga3_cut_ccby,2D_Art_00.zip,apple_4.png,CC-BY-4.0,32,129
0000396.png,data/oga3_cut_ccby,2D_Art_00.zip,player_1_0.png,CC-BY-4.0,32,6
0000397.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,55,8
0000398.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,55,6
0000399.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,54,8
0000400.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,54,6
0000401.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,55,7
0000402.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,54,7
0000403.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,54,7
0000404.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,56,7
0000405.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,66,8
0000406.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,49,8
0000407.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,49,12
0000408.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,47,8
0000409.png,data/oga3_cut_ccby,2D_Art_00.zip,tardigrade_gangster.png,CC-BY-4.0,45,8
0000410.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000411.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000412.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000413.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000414.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,18,5
0000415.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000416.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000417.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000418.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000419.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000420.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000421.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,17,5
0000422.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000423.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000424.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000425.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000426.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,17,5
0000427.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,6
0000428.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000429.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000430.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000431.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,8
0000432.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000433.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,18,5
0000434.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000435.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000436.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000437.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,18,5
0000438.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000439.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000440.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000441.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000442.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000443.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000444.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000445.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,17,5
0000446.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000447.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000448.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000449.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000450.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,7
0000451.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000452.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000453.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,7
0000454.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000455.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000456.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000457.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000458.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000459.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000460.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,5
0000461.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,7
0000462.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,18
0000463.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,7
0000464.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,9
0000465.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,18
0000466.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,17,18
0000467.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,7
0000468.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,18
0000469.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,7
0000470.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,19,18
0000471.png,data/oga3_cut_ccby,2D_Art_00.zip,helmets-1-alpha.png,CC-BY-4.0,18,18
0000472.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,9
0000473.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,9
0000474.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000475.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,14
0000476.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000477.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000478.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000479.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000480.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,9
0000481.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,9
0000482.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000483.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000484.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000485.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000486.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000487.png,data/oga3_cut_ccby,2D_Art_00.zip,orc-vampire-base-alpha.png,CC-BY-4.0,19,12
0000488.png,data/oga3_cut_ccby,2D_Art_00.zip,sidescroller_40x40_tilesets_-_tiles_one_skill.png,CC-BY-4.0,44,8
0000489.png,data/oga3_cut_ccby,2D_Art_00.zip,sidescroller_40x40_tilesets_-_tiles_one_skill.png,CC-BY-4.0,44,8
0000490.png,data/oga3_cut_ccby,2D_Art_00.zip,sidescroller_40x40_tilesets_-_tiles_one_skill.png,CC-BY-4.0,44,13
0000491.png,data/oga3_cut_ccby,2D_Art_00.zip,sidescroller_40x40_tilesets_-_tiles_one_skill.png,CC-BY-4.0,44,13
